,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
221,ALMAGRO,-34.60989366828585,-58.4226264497822,Espacio Moebius,-34.60391019195424,-58.41815288246325,Performing Arts Venue
222,ALMAGRO,-34.60989366828585,-58.4226264497822,La Oriental,-34.61368925725669,-58.42601414697652,Steakhouse
223,ALMAGRO,-34.60989366828585,-58.4226264497822,Subway,-34.61114545571001,-58.421188065039004,Sandwich Place
224,ALMAGRO,-34.60989366828585,-58.4226264497822,Helados Dumbo,-34.61165231671195,-58.42132339578732,Ice Cream Shop
225,ALMAGRO,-34.60989366828585,-58.4226264497822,Gregón Bar,-34.61477018410771,-58.423931747674935,Bar
226,ALMAGRO,-34.60989366828585,-58.4226264497822,American Sport,-34.614503816621216,-58.427774658487685,Gym
227,ALMAGRO,-34.60989366828585,-58.4226264497822,Haru,-34.610816029006806,-58.413652181625366,Sushi Restaurant
228,ALMAGRO,-34.60989366828585,-58.4226264497822,Murillo,-34.61095445797399,-58.41975486603663,Argentinian Restaurant
229,ALMAGRO,-34.60989366828585,-58.4226264497822,Faricci,-34.61436439998941,-58.42758928833012,Ice Cream Shop
230,ALMAGRO,-34.60989366828585,-58.4226264497822,La Juvenil,-34.61113014375674,-58.419127541711426,Italian Restaurant
231,ALMAGRO,-34.60989366828585,-58.4226264497822,Teatro Abasto Social Club,-34.604410406606505,-58.4289038097778,Indie Theater
232,ALMAGRO,-34.60989366828585,-58.4226264497822,Easy,-34.61187868674156,-58.41790631159229,Hardware Store
233,ALMAGRO,-34.60989366828585,-58.4226264497822,Sánchez y Sánchez,-34.61060178736622,-58.414384424686425,Pizza Place
234,ALMAGRO,-34.60989366828585,-58.4226264497822,Cantina Don Carlos,-34.604862,-58.415917,Restaurant
235,ALMAGRO,-34.60989366828585,-58.4226264497822,Grido,-34.61066610746258,-58.41346622320799,Ice Cream Shop
236,ALMAGRO,-34.60989366828585,-58.4226264497822,Shell,-34.60877580533894,-58.42875787282901,Gas Station
237,ALMAGRO,-34.60989366828585,-58.4226264497822,Restaurant Don Bosco,-34.614845861512045,-58.42327406306311,Argentinian Restaurant
238,ALMAGRO,-34.60989366828585,-58.4226264497822,Ugi's,-34.61094533445623,-58.416703234200995,Pizza Place
239,ALMAGRO,-34.60989366828585,-58.4226264497822,Mundo Argentino,-34.60872276491938,-58.430463862146304,Pizza Place
240,ALMAGRO,-34.60989366828585,-58.4226264497822,Salguero Fútbol - Sede Abasto,-34.6077668135964,-58.413780927658074,Soccer Field
241,ALMAGRO,-34.60989366828585,-58.4226264497822,"Clé, la cocina del mundo",-34.61443153222334,-58.42891902900579,Restaurant
242,ALMAGRO,-34.60989366828585,-58.4226264497822,Caprizzi,-34.61071613793231,-58.415899872779846,Italian Restaurant
243,ALMAGRO,-34.60989366828585,-58.4226264497822,Federación Atlética Metropolitana,-34.61362562320015,-58.41675281524658,Athletics & Sports
244,ALMAGRO,-34.60989366828585,-58.4226264497822,Dia %,-34.60866165161133,-58.42991256713867,Grocery Store
245,ALMAGRO,-34.60989366828585,-58.4226264497822,Il Nonno Pibe,-34.611509,-58.431581,Pizza Place
246,CABALLITO,-34.616656277980894,-58.444730223269644,Mr. Wines,-34.61693719799171,-58.44810919383196,Liquor Store
247,CABALLITO,-34.616656277980894,-58.444730223269644,Distrito Uno,-34.6159259131492,-58.44588751788197,Bistro
248,CABALLITO,-34.616656277980894,-58.444730223269644,Tierra de Nadie,-34.61464778788203,-58.43936856226539,Burger Joint
249,CABALLITO,-34.616656277980894,-58.444730223269644,Mercado del Progreso,-34.621255458717066,-58.441451972724664,Market
250,CABALLITO,-34.616656277980894,-58.444730223269644,Plaza Giordano Bruno,-34.6171927513465,-58.44130538133657,Playground
251,CABALLITO,-34.616656277980894,-58.444730223269644,Club Ferro Carril Oeste,-34.61896582698959,-58.44694667534905,Soccer Stadium
252,CABALLITO,-34.616656277980894,-58.444730223269644,Nesta Reggae Bar,-34.61278880783156,-58.44158659082048,Vegetarian / Vegan Restaurant
253,CABALLITO,-34.616656277980894,-58.444730223269644,Mexx computación,-34.62413391081373,-58.44560210451862,Electronics Store
254,CABALLITO,-34.616656277980894,-58.444730223269644,La Veneziana,-34.61578644989571,-58.45182050163023,Ice Cream Shop
255,CABALLITO,-34.616656277980894,-58.444730223269644,The Oldest Public Bar,-34.61732448317277,-58.43546455159533,Pub
256,CABALLITO,-34.616656277980894,-58.444730223269644,Caballito Norte,-34.61941881479844,-58.45198059475662,Soccer Field
257,CABALLITO,-34.616656277980894,-58.444730223269644,Teglia,-34.60905778869405,-58.44128234907095,Pizza Place
258,CABALLITO,-34.616656277980894,-58.444730223269644,Chocorisimo,-34.61593886480183,-58.43760413031828,Ice Cream Shop
259,CABALLITO,-34.616656277980894,-58.444730223269644,Supermercado Bambi,-34.61606262494543,-58.447737693786614,Grocery Store
260,CABALLITO,-34.616656277980894,-58.444730223269644,La Juvenil,-34.620131083844,-58.435569385269396,Deli / Bodega
261,CABALLITO,-34.616656277980894,-58.444730223269644,La Nueva Esquina,-34.61598034581299,-58.44672162585529,Bakery
262,CABALLITO,-34.616656277980894,-58.444730223269644,Las Delicias de Caballito,-34.62496326573966,-58.4493710723047,Bakery
263,CABALLITO,-34.616656277980894,-58.444730223269644,SportClub,-34.61693753650029,-58.434226967351556,Gym / Fitness Center
264,CABALLITO,-34.616656277980894,-58.444730223269644,El Andén Club,-34.62170645977823,-58.44813025746732,Soccer Field
265,CABALLITO,-34.616656277980894,-58.444730223269644,Planes Bistró,-34.613792,-58.453345,Bistro
266,CABALLITO,-34.616656277980894,-58.444730223269644,adidas,-34.619600599262256,-58.43944916665797,Sporting Goods Shop
267,CABALLITO,-34.616656277980894,-58.444730223269644,Olympus Sport Center,-34.6232495974678,-58.445811867713935,Gym
268,CABALLITO,-34.616656277980894,-58.444730223269644,Il Trovatore,-34.618918947145694,-58.43745410442352,Ice Cream Shop
269,CABALLITO,-34.616656277980894,-58.444730223269644,El Fermentador,-34.61754446777063,-58.453734140090454,Brewery
270,CABALLITO,-34.616656277980894,-58.444730223269644,Tierra de Nadie: La Villa,-34.61506883166751,-58.43762167354617,Burger Joint
271,CABALLITO,-34.616656277980894,-58.444730223269644,Estadio Héctor Etchart,-34.61909169039926,-58.44816564769834,Basketball Court
272,CABALLITO,-34.616656277980894,-58.444730223269644,Es Ruiz La Pastelería,-34.62535685661658,-58.440508128408446,Pastry Shop
273,CABALLITO,-34.616656277980894,-58.444730223269644,El Podio,-34.624944379635735,-58.440631822520345,Ice Cream Shop
274,CABALLITO,-34.616656277980894,-58.444730223269644,SportClub,-34.61052018531044,-58.43966197643767,Gym
275,CABALLITO,-34.616656277980894,-58.444730223269644,Megatlon,-34.61976208949499,-58.44264574622554,Gym
276,CABALLITO,-34.616656277980894,-58.444730223269644,Roma,-34.62032710957107,-58.44132698051475,Bakery
277,CABALLITO,-34.616656277980894,-58.444730223269644,La Perla de Caballito,-34.60979338155007,-58.446643352508545,Bakery
278,CABALLITO,-34.616656277980894,-58.444730223269644,Megatlon,-34.61768138969414,-58.43702158444199,Gym
279,CABALLITO,-34.616656277980894,-58.444730223269644,Parque Rivadavia,-34.617661,-58.433441,Park
280,CABALLITO,-34.616656277980894,-58.444730223269644,Parrilla Caballito,-34.621239043048156,-58.44101956006545,BBQ Joint
281,CABALLITO,-34.616656277980894,-58.444730223269644,Luce Cocina,-34.617104,-58.456681,Breakfast Spot
282,CABALLITO,-34.616656277980894,-58.444730223269644,Gustado's,-34.61089428924109,-58.452694788832524,Bakery
283,CABALLITO,-34.616656277980894,-58.444730223269644,Es Ruiz Cafetín,-34.625428,-58.445303,Coffee Shop
284,CABALLITO,-34.616656277980894,-58.444730223269644,Saverio,-34.620487717268084,-58.435535679664255,Ice Cream Shop
285,CABALLITO,-34.616656277980894,-58.444730223269644,Bonafide,-34.61972249878492,-58.43969882378555,Café
286,CABALLITO,-34.616656277980894,-58.444730223269644,Tea Connection,-34.62127112572158,-58.43506610582651,Tea Room
287,CABALLITO,-34.616656277980894,-58.444730223269644,Richard Parker,-34.62281477764285,-58.447040293066095,Restaurant
288,CABALLITO,-34.616656277980894,-58.444730223269644,Pollo's,-34.62126116936329,-58.44148375790963,Farmers Market
289,CABALLITO,-34.616656277980894,-58.444730223269644,Matteo,-34.6196777501251,-58.43570056959036,Café
290,CABALLITO,-34.616656277980894,-58.444730223269644,Freeport,-34.620101739367264,-58.43374888101407,Ice Cream Shop
291,CABALLITO,-34.616656277980894,-58.444730223269644,Ladobueno,-34.623302,-58.436543,Ice Cream Shop
292,CABALLITO,-34.616656277980894,-58.444730223269644,Jacarandá,-34.623670774859484,-58.44081020201399,Restaurant
293,CABALLITO,-34.616656277980894,-58.444730223269644,Tienda de Café,-34.608846503644365,-58.440877021448394,Café
294,CABALLITO,-34.616656277980894,-58.444730223269644,Ararat,-34.62264,-58.440879,Middle Eastern Restaurant
295,CABALLITO,-34.616656277980894,-58.444730223269644,Rincón Norteño,-34.61474506482474,-58.4406490137359,Empanada Restaurant
296,CABALLITO,-34.616656277980894,-58.444730223269644,Starbucks,-34.61859114244083,-58.43728586319013,Coffee Shop
297,CABALLITO,-34.616656277980894,-58.444730223269644,Fabric Sushi,-34.625039,-58.441572,Sushi Restaurant
298,CABALLITO,-34.616656277980894,-58.444730223269644,Cid Campeador,-34.607568127801215,-58.445634841918945,Monument / Landmark
299,CABALLITO,-34.616656277980894,-58.444730223269644,Ferroni's,-34.619863675050404,-58.44014436006545,Argentinian Restaurant
300,CABALLITO,-34.616656277980894,-58.444730223269644,Otero,-34.620187265097194,-58.43408096194304,Coffee Shop
301,CABALLITO,-34.616656277980894,-58.444730223269644,Centro Geográfico de la Ciudad de Buenos Aires,-34.616943431017944,-58.444710811696304,Historic Site
302,CABALLITO,-34.616656277980894,-58.444730223269644,Havanna,-34.61576,-58.456093,Café
303,CABALLITO,-34.616656277980894,-58.444730223269644,Havanna,-34.61067640222286,-58.441214561462395,Café
304,CABALLITO,-34.616656277980894,-58.444730223269644,El Gran Corsini,-34.617895440235685,-58.44793894756677,Pizza Place
305,CABALLITO,-34.616656277980894,-58.444730223269644,La Continental,-34.621033962692394,-58.4415963052023,Pizza Place
306,CABALLITO,-34.616656277980894,-58.444730223269644,Perugia,-34.6150207271576,-58.436429500579834,Ice Cream Shop
307,CABALLITO,-34.616656277980894,-58.444730223269644,El Boliche de Darío,-34.60987560345669,-58.450733218257824,Argentinian Restaurant
308,CABALLITO,-34.616656277980894,-58.444730223269644,Nucha,-34.62498986006439,-58.44165104363753,Pastry Shop
309,CABALLITO,-34.616656277980894,-58.444730223269644,Xellers Computación,-34.622105563762226,-58.43501221120572,Electronics Store
310,CABALLITO,-34.616656277980894,-58.444730223269644,EDDIE,-34.613907,-58.440896,Restaurant
311,CABALLITO,-34.616656277980894,-58.444730223269644,Estadio Arquitecto Ricardo Etcheverri (Ferro),-34.618606,-58.447637,Soccer Stadium
312,CABALLITO,-34.616656277980894,-58.444730223269644,Gustado's,-34.61452462743704,-58.436885075891716,Bakery
313,CABALLITO,-34.616656277980894,-58.444730223269644,Cinépolis Caballito,-34.61837594446456,-58.437472879886634,Multiplex
314,CABALLITO,-34.616656277980894,-58.444730223269644,Taco N Todo,-34.62331236485245,-58.43728244304657,Mexican Restaurant
315,CABALLITO,-34.616656277980894,-58.444730223269644,Accademia Della Pizza,-34.612989,-58.441657,Café
316,CABALLITO,-34.616656277980894,-58.444730223269644,Café Martínez,-34.622507,-58.445764,Café
317,CABALLITO,-34.616656277980894,-58.444730223269644,First Club,-34.60830297969034,-58.442609962078286,Gym
318,CABALLITO,-34.616656277980894,-58.444730223269644,Tienda de Café,-34.60697459150297,-58.4458469517235,Café
319,CABALLITO,-34.616656277980894,-58.444730223269644,Mangiata,-34.60703829668972,-58.44420790672302,Italian Restaurant
320,CABALLITO,-34.616656277980894,-58.444730223269644,Havanna,-34.61814362467151,-58.43647016744147,Café
321,CABALLITO,-34.616656277980894,-58.444730223269644,Visottino,-34.60794458475588,-58.44389186891125,Restaurant
322,CABALLITO,-34.616656277980894,-58.444730223269644,Nuevo Candilejas,-34.609337,-58.449937,Pizza Place
323,CABALLITO,-34.616656277980894,-58.444730223269644,El Podio,-34.62363261891678,-58.44858584496899,Ice Cream Shop
324,CABALLITO,-34.616656277980894,-58.444730223269644,Tienda de Café,-34.62159333115631,-58.44255873041656,Café
325,CABALLITO,-34.616656277980894,-58.444730223269644,Confitería Savona,-34.621872289762635,-58.43473434448242,Bakery
326,CABALLITO,-34.616656277980894,-58.444730223269644,Molly's,-34.62194196077157,-58.436754504985096,Coffee Shop
327,CABALLITO,-34.616656277980894,-58.444730223269644,El Caprichoso De La Pizza,-34.616263214480895,-58.44036174206855,Pizza Place
328,CABALLITO,-34.616656277980894,-58.444730223269644,Bambú,-34.62208309634324,-58.445113662282516,Argentinian Restaurant
329,CABALLITO,-34.616656277980894,-58.444730223269644,Bellagamba Bodegón,-34.609546,-58.450407,Argentinian Restaurant
330,CABALLITO,-34.616656277980894,-58.444730223269644,Bonafide,-34.62309265136719,-58.447288513183594,Café
331,CABALLITO,-34.616656277980894,-58.444730223269644,Le Blé,-34.62524158074037,-58.44338619469781,Coffee Shop
332,CABALLITO,-34.616656277980894,-58.444730223269644,Starbucks,-34.617140813390535,-58.4340263684098,Coffee Shop
333,CABALLITO,-34.616656277980894,-58.444730223269644,El Viejo Buzón,-34.61581664333513,-58.44919323657423,Coffee Shop
334,CABALLITO,-34.616656277980894,-58.444730223269644,Magno,-34.621553499668764,-58.4349455797323,Gastropub
335,CABALLITO,-34.616656277980894,-58.444730223269644,El Greco,-34.62024624196422,-58.440856742796605,Café
336,CABALLITO,-34.616656277980894,-58.444730223269644,Rosatto,-34.62381873896008,-58.44082058382868,Restaurant
337,CABALLITO,-34.616656277980894,-58.444730223269644,Farmacity,-34.61741972249915,-58.445597296547916,Pharmacy
338,CABALLITO,-34.616656277980894,-58.444730223269644,Prosciutto,-34.61705016164598,-58.43504273527737,Italian Restaurant
339,CABALLITO,-34.616656277980894,-58.444730223269644,La Esquina de Rojas,-34.609588615096406,-58.445996745599324,Argentinian Restaurant
340,CABALLITO,-34.616656277980894,-58.444730223269644,"Mercado Municipal ""Primera Junta""",-34.62027423102129,-58.44131112098694,Market
341,CABALLITO,-34.616656277980894,-58.444730223269644,La Bolsa de Café,-34.624417683862276,-58.450910564380756,Coffee Shop
342,CABALLITO,-34.616656277980894,-58.444730223269644,Acapulco Cantina,-34.61588661831224,-58.44344090170166,Argentinian Restaurant
343,CABALLITO,-34.616656277980894,-58.444730223269644,Plaza del Caballito,-34.61981200082565,-58.442876022891724,Plaza
344,CABALLITO,-34.616656277980894,-58.444730223269644,Hausbrot,-34.62029827171157,-58.44088257426104,Bakery
345,CABALLITO,-34.616656277980894,-58.444730223269644,El Capitán,-34.60819472153424,-58.442366540285974,Argentinian Restaurant
346,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,Body Maniac Gym,-34.616449873631176,-58.47747689207675,Gym
347,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,El Puente,-34.61966553826148,-58.47791287956063,Cheese Shop
348,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,Papeete,-34.614375105445134,-58.481911702620984,Ice Cream Shop
349,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,Farmacity,-34.61166127020595,-58.48129493308637,Pharmacy
350,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,Supermecado Dia Nazca 1663,-34.61498540835935,-58.47872257232665,Shop & Service
351,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,Ciro Bar,-34.61326359872145,-58.47976863384246,Café
352,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,Club Imperio Juniors,-34.61520317620538,-58.48035976534599,Sports Club
353,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,A Raja Cincha,-34.618536638317764,-58.481272011995316,BBQ Joint
354,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,1980,-34.618352,-58.481198,Pizza Place
355,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,Canchas Del Parque,-34.613817,-58.484745,Soccer Field
356,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,Parque Rivera Sur,-34.613233928277864,-58.48257352471123,Park
357,VILLA SANTA RITA,-34.61637831177255,-58.48320339620365,Parada Línea 110,-34.61332812602289,-58.48041552702195,Bus Stop
358,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Parrilla Tercer Tiempo,-34.61982074406146,-58.508683750440106,Argentinian Restaurant
359,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Café Martínez,-34.61891695610407,-58.504046046417,Café
360,MONTE CASTRO,-34.6187880463318,-58.5071365377348,El Barrilete,-34.61325476883639,-58.504321575164795,Pizza Place
361,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Pizzería San Pedro,-34.62084504131833,-58.50766089780374,Pizza Place
362,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Palmi,-34.61914162661437,-58.50462980704235,Ice Cream Shop
363,MONTE CASTRO,-34.6187880463318,-58.5071365377348,The Coffee Store,-34.61797,-58.502644,Coffee Shop
364,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Madrilia (Resto-Cafe),-34.61930863261168,-58.50475502678725,Café
365,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Plaza Monseñor Fermín Lafitte,-34.61894281899088,-58.508221673440495,Plaza
366,MONTE CASTRO,-34.6187880463318,-58.5071365377348,La Florida,-34.61978200507206,-58.50593626499175,BBQ Joint
367,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Panadería Jonte,-34.6228865143284,-58.510413659461264,Bakery
368,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Parada Linea 109,-34.61330953351009,-58.506916541304165,Bus Stop
369,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Parada Linea 135,-34.623155336581085,-58.51232324798515,Bus Stop
370,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Parada Línea 107,-34.623778185302065,-58.50284481694578,Bus Stop
371,MONTE CASTRO,-34.6187880463318,-58.5071365377348,Parada Del 25,-34.62381194996813,-58.502817184155944,Bus Stop
372,VILLA REAL,-34.61920922005765,-58.5242344345305,FasMotos,-34.61802742562912,-58.5198904358506,Motorcycle Shop
373,VILLA REAL,-34.61920922005765,-58.5242344345305,Green's,-34.618061022719274,-58.519784452282686,Rock Club
374,VILLA REAL,-34.61920922005765,-58.5242344345305,Las Cabanas,-34.6158613280467,-58.52266277751648,Bakery
375,VILLA REAL,-34.61920922005765,-58.5242344345305,Plaza Terán,-34.62083054850012,-58.519672890737645,Plaza
376,VILLA REAL,-34.61920922005765,-58.5242344345305,Club Villa Real,-34.62055588819888,-58.52572526068052,Athletics & Sports
377,VILLA REAL,-34.61920922005765,-58.5242344345305,Real Gym,-34.620712244600824,-58.525575152002766,Gym
378,VILLA REAL,-34.61920922005765,-58.5242344345305,Museo del Automóvil,-34.62072451587987,-58.526358604431145,History Museum
379,VILLA REAL,-34.61920922005765,-58.5242344345305,Parada 108,-34.62127077589899,-58.525853563209445,Bus Station
380,VILLA REAL,-34.61920922005765,-58.5242344345305,Parada 109,-34.621958972073784,-58.52239502329677,Bus Stop
381,VILLA REAL,-34.61920922005765,-58.5242344345305,GQG Padel,-34.62237033407062,-58.52410754540221,Tennis Court
382,VILLA REAL,-34.61920922005765,-58.5242344345305,Villa Real Tenis,-34.62180165798207,-58.527292013168335,Tennis Court
